Vehicle Type,Public Vehicle Number,Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,Address,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management ,Record ID
Taxi,1752,ACTIVE,TOYOTA,SCION,2011,YELLOW,Gasoline,N,ELSTON NINETEEN LLC,2738 W. FULTON ST.,CHICAGO,IL,60612,Yellow Cab Affiliation Inc,"Chicago Medallion Management, Corp.",1752Taxi
Taxi,3749,ACTIVE,TOYOTA,SIENNA,2012,YELLOW,Gasoline,N,"LMB TAXI V, INC.",3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,"Taxi Medallion Management, LLC",3749Taxi
Taxi,2994,ACTIVE,TOYOTA,PRIUS,2014,BLUE/WHITE,Hybrid,N,CAB INVESTMENT GROUP INC,4626 W. CORNELIA AVE.,CHICAGO,IL,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc.",2994Taxi
Taxi,3308,ACTIVE,TOYOTA,CAMRY,2010,WHITE,Hybrid,N,JFK TRANSPORT SERVICE  INC,5200 N. OTTO AVE.,CHICAGO,IL,60656,Flash Cab Co,Owner Manager,3308Taxi
Livery,8344,INACTIVE,LINCOLN,TOWN CAR,2004,WHITE,Gasoline,N,AMERICAN A ONE LIMOUSINE SERVICE CO,3502 W. 38TH ST.,CHICAGO,IL,60632,Independent1,,8344Livery
Taxi,3138,ACTIVE,TOYOTA,CAMRY,2010,RED/CREAM,Hybrid,N,ZIP CAB COMPANY,8000 S. DR MARTIN LUTHER KING JR DR.,CHICAGO,IL,60619,King Drive Cab Affiliation Inc,Chicago Taxicab Management Inc.,3138Taxi
Ambulance,5519,INACTIVE,FORD,,2001,WHITE,Gasoline,N,"MIDWEST MEDICAL SERVICE, INC.",5567 N. ELSTON AVE.,CHICAGO,IL,60630,,,5519Ambulance
Livery,8839,ACTIVE,FORD,FLEX,2012,BLACK,Gasoline,N,J AND J LIMO SERVICE INC.,6254 N. NEVA AVE.,CHICAGO,IL,60631,Independent1,,8839Livery
Taxi,6627,ACTIVE,TOYOTA,CAMRY,2012,WHITE,Hybrid,N,"JIGAR, INC.",2601 W. PETERSON AVE.,CHICAGO,IL,60659,City Service Taxi Association,Owner Manager,6627Taxi
Taxi,2476,ACTIVE,TOYOTA,PRIUS,2010,WHITE,Hybrid,N,ANIS INC,5132 W. WARWICK AVE.,CHICAGO,IL,60641,Independent1,Owner-Operator,2476Taxi
Livery,7646,ACTIVE,LINCOLN,TOWN CAR,2010,BLACK,Gasoline,N,CHASE LIMOUSINE LLC,500 N. MICHIGAN AVE.,CHICAGO,IL,60611,Independent1,,7646Livery
Livery,8241,ACTIVE,MERCEDES,BENZ,2012,BLACK,Gasoline,N,TRUPT CORP.,5441 N. EAST RIVER RD.,CHICAGO,IL,60656,,,8241Livery
Livery,8107,ACTIVE,LINCOLN,MKT,2014,BLACK,Gasoline,N,A TO Z CAR & LIMOUSINE SERVICE,3663 N. ELSTON AVE.,CHICAGO,IL,60618,,,8107Livery
Livery,8594,ACTIVE,LINCOLN,MKT,2014,BLACK,Gasoline,N,R D GLOBAL SERVICES INC,1930 W. ESTES AVE.,CHICAGO,IL,60626,Independent1,,8594Livery
Livery,8373,ACTIVE,LINCOLN,MKS,2014,BLACK,Gasoline,N,"G4X, INC",2214 W. ROSEMONT AVE.,CHICAGO,IL,60659,,,8373Livery
Livery,8940,INACTIVE,LINCOLN,TOWN CAR,2005,WHITE,Gasoline,N,HILLS LIMOUSINE SERVICE INC,,,,,Independent1,,8940Livery
Taxi,5598,ACTIVE,TOYOTA,CAMRY,2014,BLUE/WHITE,Hybrid,N,STANDARD TAXI CORP. #III,6330 N. CLARK ST.,CHICAGO,IL,60660,Koam Taxi Association,"Cab Management Group, Inc.",5598Taxi
Taxi,2011,ACTIVE,TOYOTA,CAMRY,2013,YELLOW,Hybrid,N,QUEENS HACKING CORP.,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,"Taxi Medallion Management, LLC",2011Taxi
Livery,8483,ACTIVE,LINCOLN,MKT,2013,BLACK,Gasoline,N,SOUTHWEST CHIEF LTD,30 S. WACKER DR.,CHICAGO,IL,60606,Independent1,,8483Livery
Taxi,667,ACTIVE,FORD,ESCAPE,2012,MAROON/GOLD/STRIPES,Hybrid,N,SUSAN CAB CORP.,2617 S. WABASH AVE.,CHICAGO,IL,60616,Royal 3 Ccc Chicago Taxi Assoc,Chicago Elite Cab Corp.,667Taxi
Taxi,3449,ACTIVE,TOYOTA,CAMRY,2012,YELLOW,Hybrid,N,AMERICAN RIDER CAB CO,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,Medallion Management Corp.,3449Taxi
Taxi,4305,ACTIVE,NISSAN,ALTIMA,2011,ORANGE/BLUE,Hybrid,N,PATEK TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630,Dispatch Taxi Affil,Northwest Taxi Management LLC,4305Taxi
Livery,9206,INACTIVE,LINCOLN,TOWN CAR,2007,BLACK,Gasoline,N,"A@C LIMO STAR, INC",,,,,Independent1,,9206Livery
Medicar,13649,ACTIVE,DODGE,CARAVAN,2010,WHITE,Gasoline,N,LORRUS TRANSPORTATION LLC,10500 S. RHODES AVE.,CHICAGO,IL,60628,,,13649Medicar
Taxi,3264,SURRENDER,FORD,ESCAPE,2012,MAROON/GOLD/STRIPES,Hybrid,N,"CHICAGO POLO VI, INC.",2617 S. WABASH AVE.,CHICAGO,IL,60616,Royal 3 Ccc Chicago Taxi Assoc,Chicago Elite Cab Corp.,3264Taxi
Taxi,2892,ACTIVE,FORD,FUSION,2012,WHITE,Hybrid,N,TERRA TAXI THREE CORP.,4118 W. LAWRENCE AVE.,CHICAGO,IL,60630,Globe Taxi Association Inc,"Medallion Leasing and Management, Inc.",2892Taxi
Livery,8256,RESERVED,CADILLAC,DTS,2011,BLACK,Gasoline,N,BOSTON COACH ILLINOIS CORP,203 N. LASALLE ST.,CHICAGO,IL,60601,,,8256Livery
Livery,8996,ACTIVE,LINCOLN,TOWN CAR,2011,BLACK,Gasoline,N,GHADEER INC,2307 W. DEVON AVE.,CHICAGO,IL,60659,Independent1,,8996Livery
Taxi,2714,ACTIVE,TOYOTA,PRIUS,2012,SILVER,Hybrid,N,WOLLO CAB INC.,1210 W. GRANVILLE AVE.,CHICAGO,IL,60660,Service Taxi Association Inc,Owner-Operator,2714Taxi
Taxi,362,ACTIVE,TOYOTA,PRIUS,2013,YELLOW,Hybrid,N,MAY TAXI INC,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,Owner Manager,362Taxi
Livery,7278,ACTIVE,LINCOLN,MKT,2014,BLACK,Gasoline,N,LUCKY LIVERY SERVICE INC,222 N. LAFLIN ST.,CHICAGO,IL,60607,,,7278Livery
Livery,7537,ACTIVE,LINCOLN,NAVIGATOR,2013,BLACK,Gasoline,N,ALEKSANDR MUZYKANSKIY,1030 N. STATE ST.,CHICAGO,IL,60610,Independent1,,7537Livery
Taxi,6818,ACTIVE,VPG,MV-1,2012,YELLOW,Compressed Natural Gas,Y,NECT 12 LLC,6500 N. WESTERN AVE.,CHICAGO,IL,60645,Yellow Cab Affiliation Inc,"Medallion Leasing and Management, Inc.",6818Taxi
Livery,7483,VIOLATION,LINCOLN,TOWN CAR,2007,BLACK,Gasoline,N,"7 SEAS LIMO SERVICE, INC",222 N. LAFLIN ST.,CHICAGO,IL,60607,,,7483Livery
Livery,9553,RESERVED,LINCOLN,TOWN CAR,2007,BLACK,Gasoline,N,AMERICAN PARTY LIMOUSINE SERVICE INC,3000 N. CHRISTIANA AVE.,CHICAGO,IL,60618,,,9553Livery
Taxi,6010,ACTIVE,NISSAN,ALTIMA,2010,ORANGE/BLUE,Hybrid,N,PARIDIS CAB CORP.,4536 N. ELSTON AVE.,CHICAGO,IL,60630,Dispatch Taxi Affil,Dispatch Taxi Management LLC,6010Taxi
Livery,8635,ACTIVE,CHEVROLET,SUBURBAN,2014,BLACK,Gasoline,N,PRINCESS LIMOUSINE INC,4016 S. CALIFORNIA AVE.,CHICAGO,IL,60632,Independent1,,8635Livery
Charter Sightseeing,13528,ACTIVE,VAN HOOL,TD925,2008,RED,Bio-Diesel,N,"TRT TRANSPORTATION, INC.",4400 S. RACINE AVE.,CHICAGO,IL,60609,,,13528Charter Sightseeing
Taxi,4985,ACTIVE,TOYOTA,PRIUS,2010,GRAY/WHITE,Hybrid,N,MIR HUSSAIN CAB CORP,6550 N. CLARK ST.,CHICAGO,IL,60626,Choice Taxi Association Inc,Owner Manager,4985Taxi
Taxi,1687,ACTIVE,TOYOTA,PRIUS,2012,YELLOW,Hybrid,N,SITARA INC.,6304 N. CLARK ST.,CHICAGO,IL,60660,Yellow Cab Affiliation Inc,Owner Manager,1687Taxi
Taxi,6792,ACTIVE,NISSAN,ALTIMA,2011,WHITE,Hybrid,N,KING CAB CORP,9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,"Chicago Medallion Management, Corp.",6792Taxi
Taxi,1578,ACTIVE,TOYOTA,PRIUS,2012,CREAM/GREEN,Hybrid,N,ONE CHATHA INC,3351 W. ADDISON ST.,CHICAGO,IL,60618,Checker Taxi Affiliation,Owner Manager,1578Taxi
Taxi,5653,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,N,LIZ TAXI CORP.,2601 W. PETERSON AVE.,CHICAGO,IL,60659,City Service Taxi Association,Owner Manager,5653Taxi
Taxi,3842,ACTIVE,TOYOTA,SCION,2014,WHITE,Gasoline,N,FOREVER CAB INC.,4118 W. LAWRENCE AVE.,CHICAGO,IL,60630,Globe Taxi Association Inc,Owner Manager,3842Taxi
Taxi,4545,ACTIVE,TOYOTA,CAMRY,2010,WHITE/BLUE/STRIPES,Hybrid,N,MIKHALIA CABS ONE INC.,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",4545Taxi
Taxi,6347,ACTIVE,TOYOTA,CAMRY,2010,CREAM/GREEN,Hybrid,N,S.S.M.J. KHAN INC.,3351 W. ADDISON,CHICAGO,IL,60618,Checker Taxi Affiliation,Owner-Operator,6347Taxi
Taxi,745,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,N,L AND M AVE OF AMERICA TAXI CORP,9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,"Masters Medallion Management, LLC",745Taxi
Medicar,6555,RESERVED,FORD,E150,2009,WHITE,Gasoline,N,Joiner Enterprises Inc,7650 S. YATES BLVD.,CHICAGO,IL,60649,,,6555Medicar
Taxi,1245,ACTIVE,TOYOTA,PRIUS,2014,WHITE/STARS/STRIPES,Hybrid,N,MICHAEL TWO CAB CORP,3351 W. ADDISON ST.,CHICAGO,IL,60618,American-United Cab Assn,"Taxi Medallion Management, LLC",1245Taxi
Taxi,6032,ACTIVE,TOYOTA,SCION,2014,GRAY/WHITE,Gasoline,N,DURDSON & COMPANY,6550 N. CLARK ST.,CHICAGO,IL,60626,Choice Taxi Association Inc,Owner-Operator,6032Taxi
Taxi,3462,ACTIVE,FORD,ESCAPE,2012,MAROON/GOLD/STRIPES,Hybrid,N,TIPTOM INC.,2617 S. WABASH AVE.,CHICAGO,IL,60616,Royal 3 Ccc Chicago Taxi Assoc,Chicago Elite Cab Corp.,3462Taxi
Livery,9436,ACTIVE,LINCOLN,TOWN CAR,2011,BLACK,Gasoline,N,GO SAFE LIMOUSINE INC,2918 S. WELLS ST.,CHICAGO,IL,60616,,,9436Livery
Taxi,4968,ACTIVE,FORD,C-MAX,2013,ORANGE/BLUE,Hybrid,N,TOWER OF LONDON TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630,Dispatch Taxi Affil,Dispatch Taxi Management LLC,4968Taxi
Livery,8565,INACTIVE,LINCOLN,TOWN CAR,2000,GRAY,Gasoline,N,TYRONE TAYLOR,,,,,Independent1,,8565Livery
Taxi,2707,ACTIVE,FORD,CROWN VICTORIA,2010,WHITE/BLUE,Compressed Natural Gas,N,ARYA RIDE INC.,2800 W. PETERSON ST.,CHICAGO,IL,60659,Peace Taxi Assoc Inc,Patriot Trans Inc,2707Taxi
Taxi,3895,ACTIVE,TOYOTA,SIENNA,2011,YELLOW,Gasoline,N,GILMART ENTERPRISES INC.,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,Owner-Operator,3895Taxi
Charter Sightseeing,6087,ACTIVE,MCI,102DL3,1997,WHITE/RED/BLUE,Gasoline,N,CHICAGO SIGHTSEEING CO,27 E. MONROE ST.,CHICAGO,IL,60603,,,6087Charter Sightseeing
Taxi,4632,ACTIVE,FORD,FUSION,2014,YELLOW,Hybrid,N,BRILON ONE CAB CORP.,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,"Taxi Medallion Management, LLC",4632Taxi
Taxi,4759,ACTIVE,NISSAN,ALTIMA,2011,WHITE,Hybrid,N,RIAJ CAB CO,2800 W. PETERSON AVE.,CHICAGO,IL,60656,Flash Cab Co,Owner Manager,4759Taxi
Livery,7009,ACTIVE,GMC,YUKON,2014,BLACK,Gasoline,N,LUCKY LIVERY SERVICE INC,222 N. LAFLIN ST.,CHICAGO,IL,60607,,,7009Livery
Livery,8397,ACTIVE,FORD,EXPEDITION,2013,BLACK,Gasoline,N,ROOSEVELT HARVEST,10755 S. DR MARTIN LUTHER KING JR DR.,CHICAGO,IL,60628,Independent1,,8397Livery
Taxi,4928,ACTIVE,FORD,FUSION,2011,WHITE,Hybrid,N,L AND M AVE OF AMERICA TAXI CORP,9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,"Masters Medallion Management, LLC",4928Taxi
Taxi,1349,ACTIVE,HONDA,CRV,2014,GOLD,Gasoline,N,DEREKCO INC.,4542 N. BROADWAY,CHICAGO,IL,60640,Gold Coast Taxi Assoc,Owner Manager,1349Taxi
Livery,7029,ACTIVE,LINCOLN,MKS,2013,BLACK,Gasoline,N,"BARTA LIMO, INC.",2648 W. GLENLAKE AVE.,CHICAGO,IL,60659,Independent1,,7029Livery
Livery,8179,ACTIVE,LINCOLN,MKT,2011,BLACK,Gasoline,N,CLUB CHITOWN LIMOUSINE INC,40 E. CHICAGO AVE.,CHICAGO,IL,60611,Independent1,,8179Livery
Taxi,2722,ACTIVE,TOYOTA,PRIUS,2012,GRAY/WHITE,Hybrid,N,RICKY CAB CO.,6550 N. CLARK ST.,CHICAGO,IL,60626,Choice Taxi Association Inc,Choice Taxi Association,2722Taxi
Taxi,4721,ACTIVE,TOYOTA,PRIUS,2011,SILVER,Hybrid,N,NOAH AND NETSNET CORP,1210 W. GRANVILLE,CHICAGO,IL,60660,Service Taxi Association Inc,Owner-Operator,4721Taxi
Taxi,1296,ACTIVE,NISSAN,ALTIMA,2011,ORANGE/BLUE,Hybrid,N,CHARLES TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630,Dispatch Taxi Affil,Dispatch Taxi Management LLC,1296Taxi
Charter Sightseeing,7272,INACTIVE,NEOPLAN,TROLLEY,1984,RED/GREEN,Gasoline,N,"TRT TRANSPORTATION, INC.",4400 S. RACINE AVE.,CHICAGO,IL,60609,,,7272Charter Sightseeing
Livery,8606,ACTIVE,LINCOLN,MKT,2012,BLACK,Gasoline,N,"Valet Transportation, Inc.",6657 S. MICHIGAN AVE.,CHICAGO,IL,60637,Independent1,,8606Livery
Livery,7409,ACTIVE,LINCOLN,TOWN CAR,2011,BLACK,Gasoline,N,MAIOR EXPRESS INC,3963 W. BELMONT AVE.,CHICAGO,IL,60618,Independent1,,7409Livery
Taxi,6270,ACTIVE,TOYOTA,CAMRY,2011,BLUE/WHITE,Hybrid,N,SANHITA AGNIHOTRI,2723 W. DEVON AVE.,CHICAGO,IL,60659,Sun Taxi Association Inc,"Sun Financial Services, Inc.",6270Taxi
Ambulance,5666,RESERVED,FORD,E350,2008,WHITE,Gasoline,N,"LIFELINE AMBULANCE, LLC",2424 S. WABASH AVE.,CHICAGO,IL,60616,,,5666Ambulance
Livery,8778,ACTIVE,LINCOLN,NAVIGATOR,2013,BLACK,Gasoline,N,Newtown Limousine Service Inc.,2540 W. BALMORAL AVE.,CHICAGO,IL,60625,Independent1,,8778Livery
Taxi,1299,ACTIVE,TOYOTA,PRIUS,2014,ORANGE/BLUE,Hybrid,N,SPRUCE TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630,Dispatch Taxi Affil,Northwest Taxi Management LLC,1299Taxi
Taxi,533,ACTIVE,VPG,MV-1,2012,WHITE,Compressed Natural Gas,Y,LIBRA TAXI INC,6500 N. WESTERN AVE.,CHICAGO,IL,60645,Globe Taxi Association Inc,"Medallion Leasing and Management, Inc.",533Taxi
Livery,8283,INACTIVE,LINCOLN,TOWN CAR,2011,BLACK,Gasoline,N,"TOWN & COUNTRY SERVICE, CORP",858 W. ARMITAGE AVE.,CHICAGO,IL,60614,Independent1,,8283Livery
Charter Sightseeing,9905,ACTIVE,FORD,F550,2014,WHITE,Gasoline,N,JKS LIMOUSINES LLC.,29 S. LA SALLE ST.,CHICAGO,IL,60603,,,9905Charter Sightseeing
Taxi,6500,ACTIVE,TOYOTA,PRIUS,2013,WHITE,Hybrid,N,"SOJE, INC.",2601 W. PETERSON AVE.,CHICAGO,IL,60659,City Service Taxi Association,Owner Manager,6500Taxi
Taxi,283,ACTIVE,TOYOTA,PRIUS,2011,MAROON/BLUE/STRIPES,Hybrid,N,MEDALLION FUNDING CHICAGO CORP,2617 S. WABASH AVE.,CHICAGO,IL,60616,Chicago Carriage Cab,Chicago Elite Cab Corp.,283Taxi
Livery,8783,ACTIVE,CADILLAC,ESCALADE,2011,BLACK,Gasoline,N,CRISTIAN GRAMA,5018 W. AGATITE AVE.,CHICAGO,IL,60630,Independent1,,8783Livery
Taxi,3918,ACTIVE,FORD,TRANSIT CONNECT,2012,GOLD,Compressed Natural Gas,N,EMMANUEL O ORJI,3817 S. WABASH AVE.,CHICAGO,IL,60653,Gold Coast Taxi Assoc,Owner Manager,3918Taxi
Ambulance,5721,ACTIVE,FORD,E350,2010,WHITE,Gasoline,N,"LIFELINE AMBULANCE, LLC",2424 S. WABASH AVE.,CHICAGO,IL,60616,,,5721Ambulance
Taxi,6596,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,N,M & N EXPRESS INC.,9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,Owner Manager,6596Taxi
Taxi,190,ACTIVE,FORD,FUSION,2014,YELLOW,Hybrid,N,NECT 15 LLC,6500 N. WESTERN AVE.,CHICAGO,IL,60645,Yellow Cab Affiliation Inc,"Medallion Leasing and Management, Inc.",190Taxi
Taxi,6339,ACTIVE,TOYOTA,CAMRY,2009,WHITE,Hybrid,N,CROCODILU INC.,5200 N. OTTO AVE.,CHICAGO,IL,60656,Flash Cab Co,Owner Manager,6339Taxi
Livery,8697,RESERVED,LINCOLN,TOWN CAR,2009,BLACK,Gasoline,N,GO SAFE LIMOUSINE INC,2918 S. WELLS ST.,CHICAGO,IL,60616,Independent1,,8697Livery
Taxi,1900,ACTIVE,TOYOTA,SIENNA,2012,WHITE,Gasoline,N,TKL CAB INC.,2601 W. PETERSON AVE.,CHICAGO,IL,60659,City Service Taxi Association,Owner-Operator,1900Taxi
Livery,9253,ACTIVE,LINCOLN,TOWN CAR,2011,WHITE,Gasoline,N,TRANS CHICAGO LIMOUSINE SERVCE INC,2036 N. WESTERN AVE.,CHICAGO,IL,60647,,,9253Livery
Taxi,3054,ACTIVE,TOYOTA,PRIUS,2012,CREAM/GREEN,Hybrid,N,CHATHA CAB CO,3351 W. ADDISON ST.,CHICAGO,IL,60618,Checker Taxi Affiliation,Owner Manager,3054Taxi
Taxi,835,ACTIVE,TOYOTA,PRIUS,2010,YELLOW,Hybrid,N,SWEETGRASS CAPITAL CORP.,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,"Taxi Medallion Management, LLC",835Taxi
Livery,9862,ACTIVE,LINCOLN,TOWN CAR,2011,BLACK,Gasoline,N,HRISTO  LILOV,8727 W. BRYN MAWR AVE.,CHICAGO,IL,60631,,,9862Livery
Taxi,173,ACTIVE,NISSAN,ALTIMA,2011,YELLOW,Hybrid,N,ACROSS THE TOWN CAB CORP,724 W. WASHINGTON BLVD.,CHICAGO,IL,60661,Yellow Cab Affiliation Inc,Chicago Medallion Leasing Inc.,173Taxi
Taxi,1484,ACTIVE,FORD,ESCAPE,2009,WHITE,Hybrid,N,AQUARIUS CAB INC.,4118 W. LAWRENCE AVE.,CHICAGO,IL,60630,Globe Taxi Association Inc,"Medallion Leasing and Management, Inc.",1484Taxi
Ambulance,817731,ACTIVE,FORD,E350,2010,WHITE,Gasoline,N,"LIFELINE AMBULANCE, LLC",2424 S. WABASH AVE.,CHICAGO,IL,60616,,,817731Ambulance
Livery,7589,ACTIVE,CHEVROLET,SUBURBAN,2015,BLACK,Gasoline,N,"BEBEK,LLC",5550 N. ELSTON AVE.,CHICAGO,IL,60630,,,7589Livery
Livery,8651,ACTIVE,LINCOLN,TOWN CAR,2011,BLACK,Gasoline,N,SWAN LIMO INC,3663 N. ELSTON AVE.,CHICAGO,IL,60618,Independent1,,8651Livery
Medicar,6641,RESERVED,DODGE,CARAVAN,2005,WHITE,Gasoline,N,CATCH A RIDE TRANSPORTATION INC,8114 S. LAFAYETTE AVE.,CHICAGO,IL,60620,,,6641Medicar
Taxi,620,ACTIVE,FORD,ESCAPE,2012,MAROON/GOLD/STRIPES,Hybrid,N,DANIELLA CAB CORP.,2617 S. WABASH AVE.,CHICAGO,IL,60616,Royal 3 Ccc Chicago Taxi Assoc,Chicago Elite Cab Corp.,620Taxi
Livery,7908,VIOLATION,LINCOLN,TOWN CAR,2007,BLACK,Gasoline,N,ARNETT R MCDANIEL,9340 S. EGGLESTON,CHICAGO,IL,60620,Independent1,,7908Livery
Taxi,5700,SURRENDER,TOYOTA,PRIUS,2009,YELLOW,Hybrid,N,JCMK INC.,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,"Chicago Taxi Medallion Management, Inc.",5700Taxi
Ambulance,5532,ACTIVE,FORD,E350,2013,WHITE,Gasoline,N,"BLACKHAWK MEDICAL TRANSPORTATION, INC",8400 W. 183RD ST.,TINLEY PARK,IL,60477,,,5532Ambulance
Taxi,4366,ACTIVE,TOYOTA,PRIUS,2013,WHITE,Hybrid,N,CHICAGO MEDALLION THREE LLC.,9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,"Chicago Medallion Management, Corp.",4366Taxi
Medicar,5712,INACTIVE,CHEVROLET,VAN,2005,WHITE,Gasoline,N,EASY WAY TRANSPORTATION INC,4536 W. GRENSHAW ST.,CHICAGO,IL,60624,,,5712Medicar
Taxi,6343,ACTIVE,FORD,ESCAPE,2013,WHITE,Gasoline,N,REX 1 INC.,4118 W. LAWRENCE AVE.,CHICAGO,IL,60630,Globe Taxi Association Inc,"Medallion Leasing and Management, Inc.",6343Taxi
Livery,8476,ACTIVE,LINCOLN,MKT,2013,BLACK,Gasoline,N,GTS LIMOS INC,3746 W. LYNDALE ST.,CHICAGO,IL,60647,Independent1,,8476Livery
Taxi,3240,ACTIVE,TOYOTA,CAMRY,2010,WHITE,Hybrid,N,"TEDROS FAMILY, INC.",2601 W. PETERSON AVE.,CHICAGO,IL,60659,City Service Taxi Association,Owner-Operator,3240Taxi
Taxi,5306,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,N,ALEXA EXPRESS TWO INC.,9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,Owner Manager,5306Taxi
Livery,7595,ACTIVE,GMC,YUKON,2015,BLACK,Gasoline,N,LIMOUSINE LINES INC,5335 N. CALIFORNIA AVE.,CHICAGO,IL,60625,Independent1,,7595Livery
Taxi,1249,ACTIVE,TOYOTA,PRIUS,2014,ORANGE/BLUE,Hybrid,N,SNOW BOARD TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630,Dispatch Taxi Affil,Dispatch Taxi Management LLC,1249Taxi
Taxi,3084,ACTIVE,TOYOTA,CAMRY,2012,WHITE,Hybrid,N,3084 TAXI CORP.,5200 NW. OTTO ST.,CHICAGO,IL,60656,Flash Cab Co,"Chicago Medallion Management, Corp.",3084Taxi
Taxi,405,ACTIVE,HONDA,ACCORD,2012,CREAM/GREEN,Gasoline,N,FIMBEK INC.,3351 W. ADDISON ST.,CHICAGO,IL,60618,Checker Taxi Affiliation,Owner-Operator,405Taxi
Taxi,1639,ACTIVE,TOYOTA,CAMRY,2012,YELLOW,Hybrid,N,HIGHWAY TAXI INC,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,Owner Manager,1639Taxi
Livery,9483,INACTIVE,CHEVROLET,TAHOE,2009,BLACK,Gasoline,N,YOUSSEF ELBERRY,,,,,,,9483Livery
Taxi,3124,ACTIVE,TOYOTA,CAMRY,2011,RED/CREAM,Hybrid,N,RAY CAB COMPANY,8000 S. DR MARTIN LUTHER KING JR DR.,CHICAGO,IL,60619,King Drive Cab Affiliation Inc,Chicago Taxicab Management Inc.,3124Taxi
Taxi,4281,ACTIVE,TOYOTA,CAMRY,2013,YELLOW,Hybrid,N,R H S CAB INC,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,Owner Manager,4281Taxi
Taxi,6974,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,2350 W. OGDEN AVE.,CHICAGO,IL,60608,,,6974Taxi
Taxi,6586,ACTIVE,TOYOTA,PRIUS,2013,WHITE,Hybrid,N,AMRIT CAB CO.,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646,City Service Taxi Association,Owner Manager,6586Taxi
Taxi,4438,ACTIVE,TOYOTA,SCION,2013,YELLOW,Gasoline,N,SABU TAXI INC.,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,"Taxi Medallion Management, LLC",4438Taxi
Taxi,6543,ACTIVE,TOYOTA,CAMRY,2013,GRAY/WHITE,Hybrid,N,MAI-NEFHI TRANS INC.,6550 N. CLARK ST.,CHICAGO,IL,60626,Choice Taxi Association Inc,Owner Manager,6543Taxi
Livery,9883,ACTIVE,LINCOLN,MKT,2013,BLACK,Gasoline,N,SOPHIE LIMOUSINE INC,5854 N. KENNETH AVE.,CHICAGO,IL,60646,,,9883Livery
Medicar,12033,ACTIVE,DODGE,GRAND CARAVAN,2010,GRAY,Gasoline,N,BRYANT'S TRANSPORTATION SERVICES LLC,10132 S. BEVERLY AVE.,CHICAGO,IL,60643,,,12033Medicar
Taxi,2035,ACTIVE,NISSAN,ALTIMA,2011,WHITE,Hybrid,N,HYMES TAXI CORP.,9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,"Chicago Medallion Management, Corp.",2035Taxi
Livery,9039,ACTIVE,LINCOLN,MKT,2013,BLACK,Gasoline,N,Allstate Limousine Inc.,7965 S. KOLIN AVE.,CHICAGO,IL,60652,Independent1,,9039Livery
Taxi,6408,ACTIVE,TOYOTA,SCION,2012,SILVER,Gasoline,N,"ZETHO CAB, INC.",1210 W. GRANVILLE AVE.,CHICAGO,IL,60660,Service Taxi Association Inc,Owner Manager,6408Taxi
Taxi,4881,ACTIVE,TOYOTA,CAMRY,2013,YELLOW,Hybrid,N,QUEENS HACKING CORP.,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,"Taxi Medallion Management, LLC",4881Taxi
